width	place	age	end.date	sign	slope	pval
4	state	all	NA	1	116.614285714286	0.0101864388653275
6	state	all	NA	1	47.0938775510325	0.162943970344345
8	state	all	NA	-1	-5.88095238095598	0.830123000573377
4	King	all	NA	1	51.6857142857143	0.0269734649940252
6	King	all	NA	1	34.28571428572	0.0120192258390936
8	King	all	NA	1	12.0340136054401	0.245212384798511
4	Snohomish	all	NA	1	19.1571428571429	0.0318269945175083
6	Snohomish	all	NA	1	6.48979591836909	0.233701038982847
8	Snohomish	all	NA	-1	-0.258503401360711	0.942238353841344
4	Pierce	all	NA	1	22.7142857142857	0.00294959755804054
6	Pierce	all	NA	1	10.8653061224514	0.084436792266689
8	Pierce	all	NA	1	2.3860544217678	0.635252775617249
4	Ann Arbor	all	NA	1	35.3142857142857	0.0250443509898417
6	Ann Arbor	all	NA	1	18.8653061224525	0.0395937092671143
8	Ann Arbor	all	NA	1	8.78061224489689	0.124490340750852
4	Boston	all	NA	1	39.4571428571429	0.0214111747847202
6	Boston	all	NA	1	16.7591836734727	0.0955058311695118
8	Boston	all	NA	1	4.4370748299309	0.50552516373563
4	San Diego	all	NA	-1	-38.8571428571429	0.0624312140326104
6	San Diego	all	NA	-1	-46.008163265312	0.00180813425637815
8	San Diego	all	NA	-1	-86.4268707482968	0.00120754175383199
4	DC	all	NA	-1	-10.0142857142857	0.482644146294998
6	DC	all	NA	-1	-1.60408163265324	0.783311756216444
8	DC	all	NA	1	0.249999999999892	0.939285294014057
