date	state	King	Snohomish	Pierce	Ann Arbor	Boston	San Diego	DC
2020-01-22	0	0	0	0	0	0	0	0
2020-01-23	0	0	0	0	0	0	0	0
2020-01-24	0	0	0	0	0	0	0	0
2020-01-25	0	0	0	0	0	0	0	0
2020-01-26	0	0	0	0	0	0	0	0
2020-01-27	0	0	0	0	0	0	0	0
2020-01-28	0	0	0	0	0	0	0	0
2020-01-29	0	0	0	0	0	0	0	0
2020-01-30	0	0	0	0	0	0	0	0
2020-01-31	0	0	0	0	0	0	0	0
2020-02-01	0	0	0	0	0	0	0	0
2020-02-02	0	0	0	0	0	0	0	0
2020-02-03	0	0	0	0	0	0	0	0
2020-02-04	0	0	0	0	0	0	0	0
2020-02-05	0	0	0	0	0	0	0	0
2020-02-06	0	0	0	0	0	0	0	0
2020-02-07	0	0	0	0	0	0	0	0
2020-02-08	0	0	0	0	0	0	0	0
2020-02-09	0	0	0	0	0	0	0	0
2020-02-10	0	0	0	0	0	0	0	0
2020-02-11	0	0	0	0	0	0	0	0
2020-02-12	0	0	0	0	0	0	0	0
2020-02-13	0	0	0	0	0	0	0	0
2020-02-14	0	0	0	0	0	0	0	0
2020-02-15	0	0	0	0	0	0	0	0
2020-02-16	0	0	0	0	0	0	0	0
2020-02-17	0	0	0	0	0	0	0	0
2020-02-18	0	0	0	0	0	0	0	0
2020-02-19	0	0	0	0	0	0	0	0
2020-02-20	0	0	0	0	0	0	0	0
2020-02-21	0	0	0	0	0	0	0	0
2020-02-22	0	0	0	0	0	0	0	0
2020-02-23	0	0	0	0	0	0	0	0
2020-02-24	0	0	0	0	0	0	0	0
2020-02-25	0	0	0	0	0	0	0	0
2020-02-26	0	0	0	0	0	0	0	0
2020-02-27	0	0	0	0	0	0	0	0
2020-02-28	0	0	0	0	0	0	0	0
2020-02-29	0	0	0	0	0	0	0	0
2020-03-01	0	0	0	0	0	0	0	0
2020-03-02	1	2	1	0	0	0	0	0
2020-03-03	0	0	0	0	0	0	0	0
2020-03-04	0	1	0	0	0	0	0	0
2020-03-05	0	0	0	0	0	0	0	0
2020-03-06	0	1	0	0	0	0	0	0
2020-03-07	0	1	0	0	0	0	0	0
2020-03-08	0	1	0	0	0	0	0	0
2020-03-09	0	0	0	0	0	0	0	0
2020-03-10	1	2	0	0	0	0	0	0
2020-03-11	0	0	0	0	0	0	0	0
2020-03-12	1	2	2	0	0	0	0	0
2020-03-13	1	2	1	0	0	0	0	0
2020-03-14	0	1	0	0	0	0	0	0
2020-03-15	0	0	0	0	0	0	0	0
2020-03-16	1	4	0	0	0	0	0	0
2020-03-17	1	1	2	0	0	0	0	0
2020-03-18	2	4	0	1	0	0	0	0
2020-03-19	1	2	1	0	0	0	0	0
2020-03-20	1	3	1	0	0	1	0	1
2020-03-21	1	3	2	0	0	0	0	-1
2020-03-22	0	0	0	0	0	0	0	3
2020-03-23	2	5	1	0	0	0	0	0
2020-03-24	1	0	6	0	8	0	0	0
2020-03-25	2	6	0	1	0	0	0	0
2020-03-26	2	4	2	2	0	1	0	1
2020-03-27	1	0	6	1	0	0	0	0
2020-03-28	4	12	0	0	0	1	1	1
2020-03-29	1	2	0	1	5	0	0	1
2020-03-30	1	1	0	0	3	2	0	6
2020-03-31	3	3	12	0	3	1	0	0
2020-04-01	11	19	17	2	3	9	1	0
2020-04-02	4	5	6	2	0	7	2	4
2020-04-03	4	6	2	0	0	2	0	4
2020-04-04	4	5	5	4	0	6	0	9
2020-04-05	4	7	4	2	0	1	0	1
2020-04-06	3	6	2	1	5	5	0	3
2020-04-07	3	7	1	2	3	11	0	-3
2020-04-08	2	4	1	1	5	10	4	7
2020-04-09	2	3	4	2	5	0	1	7
2020-04-10	2	5	1	2	0	0	1	9
2020-04-11	3	5	6	2	8	39	1	13
2020-04-12	2	2	2	1	0	9	0	4
2020-04-13	3	4	4	2	0	0	0	3
2020-04-14	2	2	5	4	8	0	1	21
2020-04-15	1	2	6	0	8	73	2	7
2020-04-16	3	5	2	1	3	0	2	13
2020-04-17	2	3	4	2	0	24	1	7
2020-04-18	2	5	1	0	11	30	2	7
2020-04-19	3	6	6	2	3	60	0	7
2020-04-20	2	3	2	8	3	0	0	13
2020-04-21	2	6	0	0	19	61	0	10
2020-04-22	1	2	0	2	5	0	7	21
2020-04-23	2	2	1	2	5	0	1	17
2020-04-24	2	4	0	2	14	0	1	20
2020-04-25	2	4	2	0	8	132	3	17
2020-04-26	3	4	5	1	0	0	0	18
2020-04-27	1	3	1	1	14	71	0	10
2020-04-28	1	2	0	0	3	26	1	7
2020-04-29	1	3	0	0	8	44	2	21
2020-04-30	1	2	0	0	5	25	0	27
2020-05-01	2	3	0	1	14	32	1	10
2020-05-02	2	2	1	0	11	24	3	13
2020-05-03	2	2	1	2	3	24	1	16
2020-05-04	1	3	0	0	14	10	0	10
2020-05-05	2	2	2	2	0	16	1	9
2020-05-06	2	2	0	1	3	41	4	18
2020-05-07	2	2	1	1	0	26	0	11
2020-05-08	2	3	2	2	8	25	2	27
2020-05-09	1	2	2	1	3	25	1	10
2020-05-10	2	4	1	1	0	19	2	17
2020-05-11	1	1	1	1	0	16	0	7
2020-05-12	2	1	0	1	3	1	4	11
2020-05-13	1	0	2	2	3	21	0	20
2020-05-14	1	1	1	1	8	12	3	11
2020-05-15	2	0	4	2	3	11	0	14
2020-05-16	1	2	0	2	3	12	3	10
2020-05-17	1	2	6	0	0	11	0	11
2020-05-18	1	0	2	0	3	7	0	13
2020-05-19	1	2	1	2	0	5	4	11
2020-05-20	1	1	0	0	3	12	2	10
2020-05-21	1	1	2	0	14	7	0	7
2020-05-22	1	1	2	1	3	6	3	9
2020-05-23	1	2	1	0	0	11	2	13
2020-05-24	1	1	4	1	0	14	0	7
2020-05-25	1	1	1	0	0	1	0	11
2020-05-26	1	0	2	1	0	6	0	0
2020-05-27	1	3	1	1	3	7	0	7
2020-05-28	1	0	1	0	8	2	3	11
2020-05-29	1	1	1	0	0	11	0	10
2020-05-30	0	0	0	1	0	9	3	3
2020-05-31	1	1	1	0	-3	4	0	6
2020-06-01	1	1	1	1	0	31	0	3
2020-06-02	1	1	1	2	0	7	0	3
2020-06-03	1	0	0	0	3	7	2	4
2020-06-04	1	1	1	1	0	6	2	3
2020-06-05	1	0	0	1	0	11	1	6
2020-06-06	1	0	0	0	3	1	2	6
2020-06-07	1	1	0	1	0	1	0	9
2020-06-08	1	1	0	1	0	9	0	3
2020-06-09	1	0	0	0	0	5	0	6
2020-06-10	0	0	0	0	0	1	3	6
2020-06-11	2	2	0	0	0	2	1	4
2020-06-12	1	1	0	0	0	4	0	6
2020-06-13	1	0	1	0	0	2	3	7
2020-06-14	0	0	0	0	0	9	0	6
2020-06-15	0	0	1	0	0	1	0	0
2020-06-16	1	1	2	1	0	1	1	7
2020-06-17	1	0	2	1	0	9	0	4
2020-06-18	1	0	0	1	5	5	2	6
2020-06-19	1	0	0	1	0	10	0	4
2020-06-20	1	0	0	0	0	2	2	1
2020-06-21	1	1	1	0	0	6	0	3
2020-06-22	1	0	1	1	0	1	0	3
2020-06-23	1	1	1	2	0	-4	1	3
2020-06-24	0	0	2	0	0	10	2	6
